soapbox	𐑕𐑴𐑐𐑚𐑪𐑒𐑕	NN1	ˈsəʊpbɒks	38
soapboxes	𐑕𐑴𐑐𐑚𐑪𐑒𐑕𐑩𐑟	NN2	ˈsəʊpbɒksƏz	1
soaped	𐑕𐑴𐑐𐑑	AJ0	səʊpt	1
soaped	𐑕𐑴𐑐𐑑	VVD	səʊpt	15
soaped	𐑕𐑴𐑐𐑑	VVN	səʊpt	0
soapier	𐑕𐑴𐑐𐑦𐑼	AJC	ˈsəʊpɪəR	0
soapiest	𐑕𐑴𐑐𐑦𐑩𐑕𐑑	AJS	ˈsəʊpiəst	0
soaping	𐑕𐑴𐑐𐑦𐑙	VVG	ˈsəʊpɪŋ	13
soaps	𐑕𐑴𐑐𐑕	NN2	səʊps	159
soaps	𐑕𐑴𐑐𐑕	VVZ	səʊps	3
soapsuds	𐑕𐑴𐑐𐑕𐑳𐑛𐑟	NN2	ˈsəʊpsʌdz	4
soapy	𐑕𐑴𐑐𐑦	AJ0	ˈsəʊpi	107
soar	𐑕𐑹	VVB	sɔːR	49
soar	𐑕𐑹	VVI	sɔːR	119
soared	𐑕𐑹𐑛	VVD	sɔːRd	213
soared	𐑕𐑹𐑛	VVN	sɔːRd	107
soaring	𐑕𐑹𐑦𐑙	AJ0	ˈsɔːrɪŋ	76
soaring	𐑕𐑹𐑦𐑙	VVG	ˈsɔːrɪŋ	213
soars	𐑕𐑹𐑟	VVZ	sɔːRz	30
sob	𐑕𐑪𐑚	NN1	sɒb	154
sob	𐑕𐑪𐑚	VVB	sɒb	4
sob	𐑕𐑪𐑚	VVI	sɒb	54
sob-stuff	𐑕𐑪𐑚-𐑕𐑑𐑳𐑓	NN1	ˈsɒb-stʌf	0
sobbed	𐑕𐑪𐑚𐑛	VVD	sɒbd	210
sobbed	𐑕𐑪𐑚𐑛	VVN	sɒbd	12
sobbing	𐑕𐑪𐑚𐑦𐑙	AJ0	ˈsɒbɪŋ	13
sobbing	𐑕𐑪𐑚𐑦𐑙	NN1	ˈsɒbɪŋ	27
sobbing	𐑕𐑪𐑚𐑦𐑙	VVG	ˈsɒbɪŋ	203
sobbingly	𐑕𐑪𐑚𐑦𐑙𐑤𐑦	AV0	ˈsɒbɪŋli	1
sober	𐑕𐑴𐑚𐑼	AJ0	ˈsəʊbəR	587
sober	𐑕𐑴𐑚𐑼	VVB	ˈsəʊbəR	14
sober	𐑕𐑴𐑚𐑼	VVI	ˈsəʊbəR	22
sober-sides	𐑕𐑴𐑚𐑼-𐑕𐑲𐑛𐑟	NN1	ˈsəʊbəR-saɪdz	0
sobered	𐑕𐑴𐑚𐑼𐑛	VVD	ˈsəʊbəRd	46
sobered	𐑕𐑴𐑚𐑼𐑛	VVN	ˈsəʊbəRd	18
sobering	𐑕𐑴𐑚𐑼𐑦𐑙	AJ0	ˈsəʊbərɪŋ	26
sobering	𐑕𐑴𐑚𐑼𐑦𐑙	VVG	ˈsəʊbərɪŋ	34
soberly	𐑕𐑴𐑚𐑼𐑤𐑦	AV0	ˈsəʊbəRli	89
sobers	𐑕𐑴𐑚𐑼𐑟	VVZ	ˈsəʊbəRz	26
sobriety	𐑕𐑩𐑚𐑮𐑲𐑩𐑑𐑦	NN1	səˈbraɪəti	44
sobriquet	𐑕𐑴𐑚𐑮𐑦𐑒𐑱	NN1	ˈsəʊbrɪkeɪ	30
sobriquets	𐑕𐑴𐑚𐑮𐑦𐑒𐑱𐑟	NN2	ˈsəʊbrɪkeɪz	3
sobs	𐑕𐑪𐑚𐑟	NN2	sɒbz	159
sobs	𐑕𐑪𐑚𐑟	VVZ	sɒbz	5
soc	𐑕𐑪𐑒	NN0	sɒk	2
soc	𐑕𐑪𐑒	NN1	sɒk	80
soc	𐑕𐑪𐑒	NP0	sɒk	66
soccer	𐑕𐑪𐑒𐑼	NN1	ˈsɒkəR	1009
sociability	𐑕𐑴𐑖𐑩𐑚𐑦𐑤𐑦𐑑𐑦	NN0	ˌsəʊʃəˈbɪlɪti	0
sociability	𐑕𐑴𐑖𐑩𐑚𐑦𐑤𐑦𐑑𐑦	NN1	ˌsəʊʃəˈbɪlɪti	95
sociable	𐑕𐑴𐑖𐑩𐑚𐑩𐑤	AJ0	ˈsəʊʃəbəl	176
sociably	𐑕𐑴𐑖𐑩𐑚𐑤𐑦	AV0	ˈsəʊʃəbli	3
social	𐑕𐑴𐑖𐑩𐑤	AJ0	ˈsəʊʃəl	41605
social	𐑕𐑴𐑖𐑩𐑤	NN1	ˈsəʊʃəl	4
social-work	𐑕𐑴𐑖𐑩𐑤-𐑢𐑻𐑒	NN1	ˈsəʊʃəl-wɜːRk	0
socialisation	𐑕𐑴𐑖𐑩𐑤𐑲𐑟𐑱𐑖𐑩𐑯	NN1	ˌsəʊʃəlaɪˈzeɪʃən	174
socialisations	𐑕𐑴𐑖𐑩𐑤𐑲𐑟𐑱𐑖𐑩𐑯𐑟	NN2	ˌsəʊʃəlaɪˈzeɪʃənz	0
socialise	𐑕𐑴𐑖𐑩𐑤𐑲𐑟	VVB	ˈsəʊʃəlaɪz	6
socialise	𐑕𐑴𐑖𐑩𐑤𐑲𐑟	VVI	ˈsəʊʃəlaɪz	43
socialised	𐑕𐑴𐑖𐑩𐑤𐑲𐑟𐑛	AJ0	ˈsəʊʃəlaɪzd	21
socialised	𐑕𐑴𐑖𐑩𐑤𐑲𐑟𐑛	VVD	ˈsəʊʃəlaɪzd	4
socialised	𐑕𐑴𐑖𐑩𐑤𐑲𐑟𐑛	VVN	ˈsəʊʃəlaɪzd	32
socialises	𐑕𐑴𐑖𐑩𐑤𐑲𐑟𐑩𐑟	VVZ	ˈsəʊʃəlaɪzƏz	0
socialising	𐑕𐑴𐑖𐑩𐑤𐑲𐑟𐑦𐑙	AJ0	ˈsəʊʃəlaɪzɪŋ	2
socialising	𐑕𐑴𐑖𐑩𐑤𐑲𐑟𐑦𐑙	VVG	ˈsəʊʃəlaɪzɪŋ	26
socialism	𐑕𐑴𐑖𐑩𐑤𐑦𐑟𐑩𐑥	NN1	ˈsəʊʃəlɪzəm	1565
socialist	𐑕𐑴𐑖𐑩𐑤𐑦𐑕𐑑	AJ0	ˈsəʊʃəlɪst	1269
socialist	𐑕𐑴𐑖𐑩𐑤𐑦𐑕𐑑	NN1	ˈsəʊʃəlɪst	195
socialists	𐑕𐑴𐑖𐑩𐑤𐑦𐑕𐑑𐑕	NN2	ˈsəʊʃəlɪsts	719
socialite	𐑕𐑴𐑖𐑩𐑤𐑲𐑑	NN1	ˈsəʊʃəlaɪt	39
socialites	𐑕𐑴𐑖𐑩𐑤𐑲𐑑𐑕	NN2	ˈsəʊʃəlaɪts	22
socialization	𐑕𐑴𐑖𐑩𐑤𐑲𐑟𐑱𐑖𐑩𐑯	NN1	ˌsəʊʃəlaɪˈzeɪʃən	231
socializations	𐑕𐑴𐑖𐑩𐑤𐑲𐑟𐑱𐑖𐑩𐑯𐑟	NN2	ˌsəʊʃəlaɪˈzeɪʃənz	0
socialize	𐑕𐑴𐑖𐑩𐑤𐑲𐑟	VVB	ˈsəʊʃəlaɪz	1
socialize	𐑕𐑴𐑖𐑩𐑤𐑲𐑟	VVI	ˈsəʊʃəlaɪz	21
socialized	𐑕𐑴𐑖𐑩𐑤𐑲𐑟𐑛	AJ0	ˈsəʊʃəlaɪzd	17
socialized	𐑕𐑴𐑖𐑩𐑤𐑲𐑟𐑛	VVD	ˈsəʊʃəlaɪzd	4
socialized	𐑕𐑴𐑖𐑩𐑤𐑲𐑟𐑛	VVN	ˈsəʊʃəlaɪzd	33
socializes	𐑕𐑴𐑖𐑩𐑤𐑲𐑟𐑩𐑟	VVZ	ˈsəʊʃəlaɪzƏz	2
socializing	𐑕𐑴𐑖𐑩𐑤𐑲𐑟𐑦𐑙	AJ0	ˈsəʊʃəlaɪzɪŋ	1
socializing	𐑕𐑴𐑖𐑩𐑤𐑲𐑟𐑦𐑙	VVG	ˈsəʊʃəlaɪzɪŋ	25
socially	𐑕𐑴𐑖𐑩𐑤𐑦	AV0	ˈsəʊʃəli	1525
socials	𐑕𐑴𐑖𐑩𐑤𐑟	NN2	ˈsəʊʃəlz	16
societies	𐑕𐑩𐑕𐑲𐑩𐑑𐑦𐑟	NN2	səˈsaɪətiz	4374
society	𐑕𐑩𐑕𐑲𐑩𐑑𐑦	NN1	səˈsaɪəti	0
socio-	𐑕𐑴𐑖𐑦𐑴-	PRE	ˈˌsəʊʃiəʊ-	0
sociocultural	𐑕𐑴𐑖𐑦𐑴𐑒𐑳𐑤𐑗𐑼𐑩𐑤	AJ0	ˌsəʊʃiəʊˈkʌltʃərəl	9
socioeconomic	𐑕𐑴𐑖𐑦𐑴𐑰𐑒𐑩𐑯𐑪𐑥𐑦𐑒	AJ0	ˌsəʊʃiəʊˌiːkəˈnɒmɪk	160
sociological	𐑕𐑴𐑖𐑾𐑤𐑪𐑡𐑦𐑒𐑩𐑤	AJ0	ˌsəʊʃɪəˈlɒdʒɪkəl	811
sociologically	𐑕𐑴𐑖𐑾𐑤𐑪𐑡𐑦𐑒𐑤𐑦	AV0	ˌsəʊʃɪəˈlɒdʒɪkli	44
sociologist	𐑕𐑴𐑖𐑦𐑪𐑤𐑩𐑡𐑦𐑕𐑑	NN1	ˌsəʊʃɪˈɒlədʒɪst	212
sociologists	𐑕𐑴𐑖𐑦𐑪𐑤𐑩𐑡𐑦𐑕𐑑𐑕	NN2	ˌsəʊʃɪˈɒlədʒɪsts	533
sociology	𐑕𐑴𐑖𐑦𐑪𐑤𐑩𐑡𐑦	NN1	ˌsəʊʃɪˈɒlədʒi	1854
sociopath	𐑕𐑴𐑖𐑦𐑴𐑐𐑨𐑔	NN1	ˈsəʊʃiəʊpæθ	5
sociopath	𐑕𐑴𐑖𐑦𐑴𐑐𐑨𐑔	NN1	ˈsəʊʃɪəʊpæθ	5
sociopaths	𐑕𐑴𐑖𐑦𐑴𐑐𐑨𐑔𐑕	NN2	ˈsəʊʃɪəʊpæθs	4
sock	𐑕𐑪𐑒	AV0	sɒk	0
sock	𐑕𐑪𐑒	NN1	sɒk	194
sock	𐑕𐑪𐑒	VVB	sɒk	2
sock	𐑕𐑪𐑒	VVI	sɒk	4
socked	𐑕𐑪𐑒𐑑	AJ0	sɒkt	1
socked	𐑕𐑪𐑒𐑑	VVD	sɒkt	2
socked	𐑕𐑪𐑒𐑑	VVN	sɒkt	4
socket	𐑕𐑪𐑒𐑩𐑑	NN1	ˈsɒkIt	592
sockets	𐑕𐑪𐑒𐑩𐑑𐑕	NN2	ˈsɒkIts	349
socking	𐑕𐑪𐑒𐑦𐑙	AJ0	ˈsɒkɪŋ	1
socking	𐑕𐑪𐑒𐑦𐑙	VVG	ˈsɒkɪŋ	2
socks	𐑕𐑪𐑒𐑕	NN2	sɒks	821
socks	𐑕𐑪𐑒𐑕	VVZ	sɒks	24
socratic	𐑕𐑩𐑒𐑮𐑨𐑑𐑦𐑒	AJ0	səˈkrætɪk	34
sod	𐑕𐑪𐑛	NN1	sɒd	265
sod	𐑕𐑪𐑛	VVB	sɒd	106
sod	𐑕𐑪𐑛	VVI	sɒd	19
soda	𐑕𐑴𐑛𐑩	NN1	ˈsəʊdə	317
soda-biscuit	𐑕𐑴𐑛𐑩-𐑚𐑦𐑕𐑒𐑦𐑑	NN1	ˈsəʊdə-bɪskɪt	0
soda-biscuits	𐑕𐑴𐑛𐑩-𐑚𐑦𐑕𐑒𐑦𐑑𐑕	NN2	ˈsəʊdə-bɪskɪts	0
soda-cracker	𐑕𐑴𐑛𐑩-𐑒𐑮𐑨𐑒𐑼	NN1	ˈsəʊdə-krækəR	0
soda-crackers	𐑕𐑴𐑛𐑩-𐑒𐑮𐑨𐑒𐑼𐑟	NN2	ˈsəʊdə-krækəRz	0
soda-fountain	𐑕𐑴𐑛𐑩-𐑓𐑬𐑯𐑑𐑩𐑯	NN1	ˈsəʊdə-faʊntən	0
soda-fountains	𐑕𐑴𐑛𐑩-𐑓𐑬𐑯𐑑𐑩𐑯𐑟	NN2	ˈsəʊdə-faʊntənz	0
soda-water	𐑕𐑴𐑛𐑩-𐑢𐑷𐑑𐑼	AJ0	ˈsəʊdə-wɔːtəR	2
soda-water	𐑕𐑴𐑛𐑩-𐑢𐑷𐑑𐑼	NN1	ˈsəʊdə-wɔːtəR	0
soda-waters	𐑕𐑴𐑛𐑩-𐑢𐑷𐑑𐑼𐑟	NN2	ˈsəʊdə-wɔːtəRz	0
sodas	𐑕𐑴𐑛𐑩𐑟	NN2	ˈsəʊdəz	10
sodded	𐑕𐑪𐑛𐑩𐑛	VVD	ˈsɒdƏd	0
sodded	𐑕𐑪𐑛𐑩𐑛	VVN	ˈsɒdƏd	0
sodden	𐑕𐑪𐑛𐑩𐑯	AJ0	ˈsɒdən	0
sodding	𐑕𐑪𐑛𐑦𐑙	AJ0	ˈsɒdɪŋ	17
sodding	𐑕𐑪𐑛𐑦𐑙	VVG	ˈsɒdɪŋ	17
sodium	𐑕𐑴𐑛𐑾𐑥	NN1	ˈsəʊdɪəm	855
sodomite	𐑕𐑪𐑛𐑩𐑥𐑲𐑑	NN1	ˈsɒdəmaɪt	16
sodomites	𐑕𐑪𐑛𐑩𐑥𐑲𐑑𐑕	NN2	ˈsɒdəmaɪts	1
sodomy	𐑕𐑪𐑛𐑩𐑥𐑦	NN1	ˈsɒdəmi	47
sods	𐑕𐑪𐑛𐑟	NN2	sɒdz	61
sods	𐑕𐑪𐑛𐑟	VVZ	sɒdz	6
sofa	𐑕𐑴𐑓𐑩	NN1	ˈsəʊfə	1013
sofas	𐑕𐑴𐑓𐑩𐑟	NN2	ˈsəʊfəz	146
sofia	𐑕𐑴𐑓𐑾	NP0	ˈsəʊfɪə	168
soft	𐑕𐑪𐑓𐑑	AJ0	sɒft	6145
soft-boiled	𐑕𐑪𐑓𐑑-𐑚𐑶𐑤𐑛	AJ0	ˈsɒft-bɔɪld	3
soft-footed	𐑕𐑪𐑓𐑑-𐑓𐑫𐑑𐑩𐑛	AJ0	sɒft-ˈfʊtƏd	3
soft-headed	𐑕𐑪𐑓𐑑-𐑣𐑧𐑛𐑩𐑛	AJ0	sɒft-ˈhedƏd	5
soft-hearted	𐑕𐑪𐑓𐑑-𐑣𐑸𐑑𐑩𐑛	AJ0	sɒft-ˈhɑːRtƏd	21
soft-pedal	𐑕𐑪𐑓𐑑-𐑐𐑧𐑛𐑩𐑤	VVB	sɒft-ˈpedəl	0
soft-pedal	𐑕𐑪𐑓𐑑-𐑐𐑧𐑛𐑩𐑤	VVI	sɒft-ˈpedəl	0
soft-pedalled	𐑕𐑪𐑓𐑑-𐑐𐑧𐑛𐑩𐑤𐑛	VVD	sɒft-ˈpedəld	0
soft-pedalled	𐑕𐑪𐑓𐑑-𐑐𐑧𐑛𐑩𐑤𐑛	VVN	sɒft-ˈpedəld	0
soft-pedalling	𐑕𐑪𐑓𐑑-𐑐𐑧𐑛𐑩𐑤𐑦𐑙	VVG	sɒft-ˈpedəlɪŋ	0
soft-pedals	𐑕𐑪𐑓𐑑-𐑐𐑧𐑛𐑩𐑤𐑟	VVZ	sɒft-ˈpedəlz	0
soft-soap	𐑕𐑪𐑓𐑑-𐑕𐑴𐑐	VVB	sɒft-ˈsəʊp	0
soft-soap	𐑕𐑪𐑓𐑑-𐑕𐑴𐑐	VVI	sɒft-ˈsəʊp	0
soft-soaped	𐑕𐑪𐑓𐑑-𐑕𐑴𐑐𐑑	VVD	sɒft-ˈsəʊpt	0
soft-soaped	𐑕𐑪𐑓𐑑-𐑕𐑴𐑐𐑑	VVN	sɒft-ˈsəʊpt	0
soft-soaping	𐑕𐑪𐑓𐑑-𐑕𐑴𐑐𐑦𐑙	VVG	sɒft-ˈsəʊpɪŋ	0
soft-soaps	𐑕𐑪𐑓𐑑-𐑕𐑴𐑐𐑕	VVZ	sɒft-ˈsəʊps	0
soft-solder	𐑕𐑪𐑓𐑑-𐑕𐑴𐑤𐑛𐑼	NN1	sɒft-ˈsəʊldəR	0
soft-solder	𐑕𐑪𐑓𐑑-𐑕𐑴𐑤𐑛𐑼	VVB	sɒft-ˈsəʊldəR	0
soft-solder	𐑕𐑪𐑓𐑑-𐑕𐑴𐑤𐑛𐑼	VVI	sɒft-ˈsəʊldəR	0
soft-soldered	𐑕𐑪𐑓𐑑-𐑕𐑴𐑤𐑛𐑼𐑛	VVD	sɒft-ˈsəʊldəRd	0
soft-soldered	𐑕𐑪𐑓𐑑-𐑕𐑴𐑤𐑛𐑼𐑛	VVN	sɒft-ˈsəʊldəRd	0
soft-soldering	𐑕𐑪𐑓𐑑-𐑕𐑴𐑤𐑛𐑼𐑦𐑙	VVG	sɒft-ˈsəʊldərɪŋ	0
soft-solders	𐑕𐑪𐑓𐑑-𐑕𐑴𐑤𐑛𐑼𐑟	VVZ	sɒft-ˈsəʊldəRz	0
soft-spoken	𐑕𐑪𐑓𐑑-𐑕𐑐𐑴𐑒𐑩𐑯	AJ0	sɒft-ˈspəʊkən	11
soft-witted	𐑕𐑪𐑓𐑑-𐑢𐑦𐑑𐑩𐑛	AJ0	sɒft-ˈwɪtƏd	0
soften	𐑕𐑪𐑓𐑩𐑯	VVB	ˈsɒfən	60
soften	𐑕𐑪𐑓𐑩𐑯	VVI	ˈsɒfən	294
softened	𐑕𐑪𐑓𐑩𐑯𐑛	AJ0	ˈsɒfənd	30
softened	𐑕𐑪𐑓𐑩𐑯𐑛	VVD	ˈsɒfənd	157
softened	𐑕𐑪𐑓𐑩𐑯𐑛	VVN	ˈsɒfənd	142
softener	𐑕𐑪𐑓𐑩𐑯𐑼	NN1	ˈsɒfənəR	32
softeners	𐑕𐑪𐑓𐑩𐑯𐑼𐑟	NN2	ˈsɒfənəRz	11
softening	𐑕𐑪𐑓𐑩𐑯𐑦𐑙	AJ0	ˈsɒfənɪŋ	15
softening	𐑕𐑪𐑓𐑩𐑯𐑦𐑙	NN1	ˈsɒfənɪŋ	52
softening	𐑕𐑪𐑓𐑩𐑯𐑦𐑙	VVG	ˈsɒfənɪŋ	114
softens	𐑕𐑪𐑓𐑩𐑯𐑟	VVZ	ˈsɒfənz	61
softer	𐑕𐑪𐑓𐑑𐑼	AJC	ˈsɒftəR	444
softest	𐑕𐑪𐑓𐑑𐑩𐑕𐑑	AJS	ˈsɒftəst	42
softie	𐑕𐑪𐑓𐑑𐑦	NN1	ˈsɒfti	29
softies	𐑕𐑪𐑓𐑑𐑦𐑟	NN2	ˈsɒftiz	15
softish	𐑕𐑪𐑓𐑑𐑦𐑖	AJ0	ˈsɒftɪʃ	4
softland	𐑕𐑪𐑓𐑑𐑤𐑨𐑯𐑛	VVB	sɒftˈlænd	0
softland	𐑕𐑪𐑓𐑑𐑤𐑨𐑯𐑛	VVI	sɒftˈlænd	0
softlanded	𐑕𐑪𐑓𐑑𐑤𐑨𐑯𐑛𐑩𐑛	VVD	sɒftˈlændƏd	0
softlanded	𐑕𐑪𐑓𐑑𐑤𐑨𐑯𐑛𐑩𐑛	VVN	sɒftˈlændƏd	0
softlanding	𐑕𐑪𐑓𐑑𐑤𐑨𐑯𐑛𐑦𐑙	VVG	sɒftˈlændɪŋ	0
softlands	𐑕𐑪𐑓𐑑𐑤𐑨𐑯𐑛𐑟	VVZ	sɒftˈlændz	0
softly	𐑕𐑪𐑓𐑑𐑤𐑦	AV0	ˈsɒftli	2463
softness	𐑕𐑪𐑓𐑑𐑯𐑩𐑕	NN1	ˈsɒftnəs	262
software	𐑕𐑪𐑓𐑑𐑢𐑺	NN1	ˈsɒftweəR	8851
softwood	𐑕𐑪𐑓𐑑𐑢𐑫𐑛	NN1	ˈsɒftwʊd	57
softwoods	𐑕𐑪𐑓𐑑𐑢𐑫𐑛𐑟	NN2	ˈsɒftwʊdz	3
softy	𐑕𐑪𐑓𐑑𐑦	NN1	ˈsɒfti	23
soggier	𐑕𐑪𐑜𐑦𐑼	AJC	ˈsɒɡɪəR	0
soggiest	𐑕𐑪𐑜𐑦𐑩𐑕𐑑	AJS	ˈsɒɡiəst	1
sogginess	𐑕𐑪𐑜𐑦𐑯𐑩𐑕	NN1	ˈsɒɡɪnəs	1
soggy	𐑕𐑪𐑜𐑦	AJ0	ˈsɒɡi	171
soh	𐑕𐑴	NN1	səʊ	0
soho	𐑕𐑴𐑣𐑴	NP0	ˈsəʊhəʊ	354
soigne	𐑕𐑢𐑭𐑯𐑘𐑱	AJ0	ˈswɑːnjeɪ	0
soignee	𐑕𐑢𐑭𐑯𐑘𐑱	AJ0	ˈswɑːnjeɪ	0
soil	𐑕𐑶𐑤	NN1	sɔɪl	3921
soil	𐑕𐑶𐑤	VVB	sɔɪl	3
soil	𐑕𐑶𐑤	VVI	sɔɪl	74
soil-pipe	𐑕𐑶𐑤-𐑐𐑲𐑐	NN1	ˈsɔɪl-paɪp	0
soil-pipes	𐑕𐑶𐑤-𐑐𐑲𐑐𐑕	NN2	ˈsɔɪl-paɪps	0
soiled	𐑕𐑶𐑤𐑛	AJ0	sɔɪld	80
soiled	𐑕𐑶𐑤𐑛	VVD	sɔɪld	20
soiled	𐑕𐑶𐑤𐑛	VVN	sɔɪld	34
soiling	𐑕𐑶𐑤𐑦𐑙	NN1	ˈsɔɪlɪŋ	36
soiling	𐑕𐑶𐑤𐑦𐑙	VVG	ˈsɔɪlɪŋ	15
soils	𐑕𐑶𐑤𐑟	NN2	sɔɪlz	707
soils	𐑕𐑶𐑤𐑟	VVZ	sɔɪlz	0
soilure	𐑕𐑶𐑤𐑘𐑼	NN1	ˈsɔɪljəR	0
soiree	𐑕𐑢𐑸𐑱	NN1	ˈswɑːreɪ	21
soirees	𐑕𐑢𐑸𐑱𐑟	NN2	ˈswɑːreɪz	8
sojourn	𐑕𐑪𐑡𐑼𐑯	NN1	ˈsɒdʒəRn	89
sojourn	𐑕𐑪𐑡𐑼𐑯	VVB	ˈsɒdʒəRn	1
sojourn	𐑕𐑪𐑡𐑼𐑯	VVI	ˈsɒdʒəRn	0
sojourned	𐑕𐑪𐑡𐑼𐑯𐑛	VVD	ˈsɒdʒəRnd	1
sojourned	𐑕𐑪𐑡𐑼𐑯𐑛	VVN	ˈsɒdʒəRnd	2
sojourner	𐑕𐑪𐑡𐑼𐑯𐑼	NN1	ˈsɒdʒəRnəR	5
sojourners	𐑕𐑪𐑡𐑼𐑯𐑼𐑟	NN2	ˈsɒdʒəRnəRz	2
sojourning	𐑕𐑪𐑡𐑼𐑯𐑦𐑙	VVG	ˈsɒdʒəRnɪŋ	2
sojourns	𐑕𐑪𐑡𐑼𐑯𐑟	NN2	ˈsɒdʒəRnz	10
sojourns	𐑕𐑪𐑡𐑼𐑯𐑟	VVZ	ˈsɒdʒəRnz	0
sol	𐑕𐑪𐑤	NP0	sɒl	135
sol-fa	𐑕𐑪𐑤-𐑓𐑭	AJ0	ˌsɒl-ˈfɑː	0
sol-fa	𐑕𐑪𐑤-𐑓𐑭	NN1	ˌsɒl-ˈfɑː	2
solace	𐑕𐑪𐑤𐑦𐑕	NN1	ˈsɒlɪs	104
solace	𐑕𐑪𐑤𐑦𐑕	VVB	ˈsɒlɪs	3
solace	𐑕𐑪𐑤𐑦𐑕	VVI	ˈsɒlɪs	3
solaced	𐑕𐑪𐑤𐑦𐑕𐑑	VVD	ˈsɒlɪst	2
solaced	𐑕𐑪𐑤𐑦𐑕𐑑	VVN	ˈsɒlɪst	3
solaces	𐑕𐑪𐑤𐑦𐑕𐑩𐑟	NN2	ˈsɒlɪsƏz	0
solaces	𐑕𐑪𐑤𐑦𐑕𐑩𐑟	VVZ	ˈsɒlɪsƏz	0
solacing	𐑕𐑪𐑤𐑦𐑕𐑦𐑙	VVG	ˈsɒlɪsɪŋ	0
solar	𐑕𐑴𐑤𐑼	AJ0	ˈsəʊləR	1268
solar	𐑕𐑴𐑤𐑼	NN1	ˈsəʊləR	0
solar plexus	𐑕𐑴𐑤𐑼 𐑐𐑤𐑧𐑒𐑕𐑩𐑕	NN1	ˌsəʊləR ˈpleksəs	0
solaria	𐑕𐑴𐑤𐑺𐑾	NN2	səʊˈleərɪə	0
solarium	𐑕𐑴𐑤𐑺𐑾𐑥	NN1	səʊˈleərɪəm	116
sold	𐑕𐑴𐑤𐑛	VVD	səʊld	1424
sold	𐑕𐑴𐑤𐑛	VVN	səʊld	4560
solder	𐑕𐑴𐑤𐑛𐑼	NN1	ˈsəʊldəR	79
solder	𐑕𐑴𐑤𐑛𐑼	VVB	ˈsəʊldəR	8
solder	𐑕𐑴𐑤𐑛𐑼	VVI	ˈsəʊldəR	1
soldered	𐑕𐑴𐑤𐑛𐑼𐑛	AJ0	ˈsəʊldəRd	15
soldered	𐑕𐑴𐑤𐑛𐑼𐑛	VVD	ˈsəʊldəRd	10
soldered	𐑕𐑴𐑤𐑛𐑼𐑛	VVN	ˈsəʊldəRd	29
soldering	𐑕𐑴𐑤𐑛𐑼𐑦𐑙	AJ0	ˈsəʊldərɪŋ	14
soldering	𐑕𐑴𐑤𐑛𐑼𐑦𐑙	VVG	ˈsəʊldərɪŋ	16
soldering-iron	𐑕𐑴𐑤𐑛𐑼𐑦𐑙-𐑲𐑼𐑯	NN1	ˈsəʊldərɪŋ-aɪəRn	0
soldering-irons	𐑕𐑴𐑤𐑛𐑼𐑦𐑙-𐑲𐑼𐑯𐑟	NN2	ˈsəʊldərɪŋ-aɪəRnz	0
solders	𐑕𐑴𐑤𐑛𐑼𐑟	VVZ	ˈsəʊldəRz	2
soldier	𐑕𐑴𐑤𐑡𐑼	NN1	ˈsəʊldʒəR	1792
soldier	𐑕𐑴𐑤𐑡𐑼	VVB	ˈsəʊldʒəR	5
soldier	𐑕𐑴𐑤𐑡𐑼	VVI	ˈsəʊldʒəR	5
soldiered	𐑕𐑴𐑤𐑡𐑼𐑛	VVD	ˈsəʊldʒəRd	20
soldiered	𐑕𐑴𐑤𐑡𐑼𐑛	VVN	ˈsəʊldʒəRd	4
soldiering	𐑕𐑴𐑤𐑡𐑼𐑦𐑙	AJ0	ˈsəʊldʒərɪŋ	1
soldiering	𐑕𐑴𐑤𐑡𐑼𐑦𐑙	VVG	ˈsəʊldʒərɪŋ	15
soldierly	𐑕𐑴𐑤𐑡𐑼𐑤𐑦	AV0	ˈsəʊldʒəRli	4
soldiers	𐑕𐑴𐑤𐑡𐑼𐑟	NN2	ˈsəʊldʒəRz	3548
soldiers	𐑕𐑴𐑤𐑡𐑼𐑟	VVZ	ˈsəʊldʒəRz	3
soldiery	𐑕𐑴𐑤𐑡𐑼𐑦	NN1	ˈsəʊldʒəri	35
sole	𐑕𐑴𐑤	AJ0	səʊl	2094
sole	𐑕𐑴𐑤	NN1	səʊl	55
sole	𐑕𐑴𐑤	VVB	səʊl	2
sole	𐑕𐑴𐑤	VVI	səʊl	2
solecism	𐑕𐑪𐑤𐑦𐑕𐑦𐑟𐑩𐑥	NN1	ˈsɒlɪsɪzəm	11
solecisms	𐑕𐑪𐑤𐑦𐑕𐑦𐑟𐑩𐑥𐑟	NN2	ˈsɒlɪsɪzəmz	10
soled	𐑕𐑴𐑤𐑛	AJ0	səʊld	3
soled	𐑕𐑴𐑤𐑛	VVD	səʊld	1
soled	𐑕𐑴𐑤𐑛	VVN	səʊld	1
solely	𐑕𐑴𐑤𐑤𐑦	AV0	ˈsəʊlli	1663
solemn	𐑕𐑪𐑤𐑩𐑥	AJ0	ˈsɒləm	474
solemnisation	𐑕𐑪𐑤𐑩𐑥𐑯𐑲𐑟𐑱𐑖𐑩𐑯	NN1	ˌsɒləmnaɪˈzeɪʃən	0
solemnise	𐑕𐑪𐑤𐑩𐑥𐑯𐑲𐑟	VVB	ˈsɒləmnaɪz	0
solemnise	𐑕𐑪𐑤𐑩𐑥𐑯𐑲𐑟	VVI	ˈsɒləmnaɪz	0
